candidat_id,filiere_code,parcours_id,age,sexe,serie,moyenne_generale,preferences_env,objectif_professionnel,filiere_nom,filiere_parcours_id,filiere_parcours_nom,filiere_secteur,target,nombre_competences,nombre_matieres_fortes,nombre_matieres_faibles,nombre_centres_interet
STD_2026_0246,IGGLIA,P3,21,M,L,11.43,Sur le terrain / Chantier,Développeur IoT,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0246,IMTICIA,P3,21,M,L,11.43,Sur le terrain / Chantier,Développeur IoT,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0246,ISAIA,P3,21,M,L,11.43,Sur le terrain / Chantier,Développeur IoT,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0246,TEE,P4,21,M,L,11.43,Sur le terrain / Chantier,Développeur IoT,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0246,TEH,P4,21,M,L,11.43,Sur le terrain / Chantier,Développeur IoT,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0246,CAA,P5,21,M,L,11.43,Sur le terrain / Chantier,Développeur IoT,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0246,DTJA,P5,21,M,L,11.43,Sur le terrain / Chantier,Développeur IoT,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0246,EMP,P5,21,M,L,11.43,Sur le terrain / Chantier,Développeur IoT,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0246,FIC,P5,21,M,L,11.43,Sur le terrain / Chantier,Développeur IoT,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0247,AEE,P1,16,M,C,13.22,Entreprise industrielle,Architecte SI,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0247,IAA,P1,16,M,C,13.22,Entreprise industrielle,Architecte SI,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0247,PIP,P1,16,M,C,13.22,Entreprise industrielle,Architecte SI,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0247,EMII,P2,16,M,C,13.22,Entreprise industrielle,Architecte SI,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0247,GCA,P2,16,M,C,13.22,Entreprise industrielle,Architecte SI,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0247,ICMP,P2,16,M,C,13.22,Entreprise industrielle,Architecte SI,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0247,ESIIA,P3,16,M,C,13.22,Entreprise industrielle,Architecte SI,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0247,IGGLIA,P3,16,M,C,13.22,Entreprise industrielle,Architecte SI,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,1,3,2,2,2
STD_2026_0247,IMTICIA,P3,16,M,C,13.22,Entreprise industrielle,Architecte SI,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0247,ISAIA,P3,16,M,C,13.22,Entreprise industrielle,Architecte SI,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0247,TEE,P4,16,M,C,13.22,Entreprise industrielle,Architecte SI,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0247,TEH,P4,16,M,C,13.22,Entreprise industrielle,Architecte SI,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0247,CAA,P5,16,M,C,13.22,Entreprise industrielle,Architecte SI,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0247,DTJA,P5,16,M,C,13.22,Entreprise industrielle,Architecte SI,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0247,EMP,P5,16,M,C,13.22,Entreprise industrielle,Architecte SI,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0247,FIC,P5,16,M,C,13.22,Entreprise industrielle,Architecte SI,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0248,AEE,P1,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0248,IAA,P1,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0248,PIP,P1,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0248,EMII,P2,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0248,GCA,P2,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0248,ICMP,P2,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0248,ESIIA,P3,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0248,IGGLIA,P3,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0248,IMTICIA,P3,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,1,3,2,2,2
STD_2026_0248,ISAIA,P3,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0248,TEE,P4,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0248,TEH,P4,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0248,CAA,P5,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0248,DTJA,P5,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0248,EMP,P5,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0248,FIC,P5,18,M,D,13.94,Laboratoire & R&D,Designer UI/UX,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0249,AEE,P1,21,M,S,13.02,Entreprise industrielle,Data Scientist,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0249,IAA,P1,21,M,S,13.02,Entreprise industrielle,Data Scientist,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0249,PIP,P1,21,M,S,13.02,Entreprise industrielle,Data Scientist,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0249,EMII,P2,21,M,S,13.02,Entreprise industrielle,Data Scientist,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0249,GCA,P2,21,M,S,13.02,Entreprise industrielle,Data Scientist,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0249,ICMP,P2,21,M,S,13.02,Entreprise industrielle,Data Scientist,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0249,ESIIA,P3,21,M,S,13.02,Entreprise industrielle,Data Scientist,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0249,IGGLIA,P3,21,M,S,13.02,Entreprise industrielle,Data Scientist,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0249,IMTICIA,P3,21,M,S,13.02,Entreprise industrielle,Data Scientist,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0249,ISAIA,P3,21,M,S,13.02,Entreprise industrielle,Data Scientist,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,1,3,2,2,2
STD_2026_0249,TEE,P4,21,M,S,13.02,Entreprise industrielle,Data Scientist,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0249,TEH,P4,21,M,S,13.02,Entreprise industrielle,Data Scientist,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0249,CAA,P5,21,M,S,13.02,Entreprise industrielle,Data Scientist,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0249,DTJA,P5,21,M,S,13.02,Entreprise industrielle,Data Scientist,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0249,EMP,P5,21,M,S,13.02,Entreprise industrielle,Data Scientist,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0249,FIC,P5,21,M,S,13.02,Entreprise industrielle,Data Scientist,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0250,AEE,P1,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0250,IAA,P1,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0250,PIP,P1,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0250,EMII,P2,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0250,GCA,P2,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0250,ICMP,P2,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0250,ESIIA,P3,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0250,IGGLIA,P3,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0250,IMTICIA,P3,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0250,ISAIA,P3,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0250,TEE,P4,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,1,3,2,2,2
STD_2026_0250,TEH,P4,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0250,CAA,P5,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0250,DTJA,P5,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0250,EMP,P5,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0250,FIC,P5,16,F,G,15.61,Espaces de Coworking / Startup,Responsable Parc Naturel,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0251,AEE,P1,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0251,IAA,P1,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0251,PIP,P1,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0251,EMII,P2,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0251,GCA,P2,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0251,ICMP,P2,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0251,ESIIA,P3,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0251,IGGLIA,P3,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0251,IMTICIA,P3,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0251,ISAIA,P3,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0251,TEE,P4,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0251,TEH,P4,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,1,3,2,2,2
STD_2026_0251,CAA,P5,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0251,DTJA,P5,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0251,EMP,P5,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0251,FIC,P5,18,M,Technique,13.48,Espaces de Coworking / Startup,Directeur de l'Hébergement,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0252,AEE,P1,21,M,A,13.96,Laboratoire & R&D,Business Developer,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0252,IAA,P1,21,M,A,13.96,Laboratoire & R&D,Business Developer,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0252,PIP,P1,21,M,A,13.96,Laboratoire & R&D,Business Developer,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0252,EMII,P2,21,M,A,13.96,Laboratoire & R&D,Business Developer,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0252,GCA,P2,21,M,A,13.96,Laboratoire & R&D,Business Developer,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0252,ICMP,P2,21,M,A,13.96,Laboratoire & R&D,Business Developer,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0252,ESIIA,P3,21,M,A,13.96,Laboratoire & R&D,Business Developer,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0252,IGGLIA,P3,21,M,A,13.96,Laboratoire & R&D,Business Developer,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0252,IMTICIA,P3,21,M,A,13.96,Laboratoire & R&D,Business Developer,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
